success,total_return,path_length,collision,repeated_failure_rate,optimality_gap,inference_time_per_action,lambda_D,Map,Seed
0,-1.03,4,1,0.0,,0.0011257082478550728,5.0,deceptive,4
0,-1.0,1,1,0.0,,0.0011744999937945977,0.0,random_small,4
0,-1.0,1,1,0.0,,0.0011469579912954941,0.0,random_small,4
0,-1.0,1,1,0.0,,0.0011291669943602756,0.0,random_small,4
0,-1.0,1,1,0.0,,0.0011333339934935793,0.0,random_small,4
0,-1.0,1,1,0.0,,0.0011212499957764521,0.0,random_small,4
0,-1.0,1,1,0.0,,0.0011333330039633438,0.0,random_small,4
0,-1.0,1,1,0.0,,0.001120832996093668,0.0,random_small,4
0,-1.0,1,1,0.0,,0.0011379169882275164,0.0,random_small,4
0,-1.0,1,1,0.0,,0.0011124580050818622,0.0,random_small,4
0,-1.0,1,1,0.0,,0.0011407080019125715,0.0,random_small,4
0,-1.01,2,1,0.0,,0.0011271250041318126,0.1,random_small,4
0,-1.22,23,1,0.0,,0.001122329652982602,0.1,random_small,4
0,-1.01,2,1,0.0,,0.0011264170025242493,0.1,random_small,4
0,-1.0,1,1,0.0,,0.0011390409927116707,0.1,random_small,4
0,-1.0,1,1,0.0,,0.0011213749967282638,0.1,random_small,4
0,-1.0,1,1,0.0,,0.0011349580017849803,0.1,random_small,4
0,-1.08,9,1,0.0,,0.0011259722200015353,0.1,random_small,4
1,0.85,16,0,0.0,8.0,0.001122189938541851,0.1,random_small,4
0,-1.0,1,1,0.0,,0.0011250419920543209,0.1,random_small,4
1,0.9299999999999999,8,0,0.0,0.0,0.0011152239949296927,0.1,random_small,4
0,-1.01,2,1,0.0,,0.0011225415000808425,0.5,random_small,4
0,-1.16,17,1,0.0,,0.0011214777623536065,0.5,random_small,4
0,-1.01,2,1,0.0,,0.0011166669937665574,0.5,random_small,4
0,-1.0,1,1,0.0,,0.0011152079969178885,0.5,random_small,4
0,-1.0,1,1,0.0,,0.0011220829910598695,0.5,random_small,4
0,-1.0,1,1,0.0,,0.0011222500033909455,0.5,random_small,4
0,-1.08,9,1,0.0,,0.0011240137779774766,0.5,random_small,4
1,0.89,12,0,0.0,4.0,0.0011232570820235803,0.5,random_small,4
0,-1.0,1,1,0.0,,0.0011364579986548051,0.5,random_small,4
0,-1.05,6,1,0.0,,0.0011189721675085214,0.5,random_small,4
0,-1.01,2,1,0.0,,0.0011322920036036521,1.0,random_small,4
1,0.91,10,0,0.0,2.0,0.001121258501370903,1.0,random_small,4
0,-1.01,2,1,0.0,,0.0011323954968247563,1.0,random_small,4
0,-1.0,1,1,0.0,,0.0011315840092720464,1.0,random_small,4
0,-1.0,1,1,0.0,,0.0011156669934280217,1.0,random_small,4
0,-1.0,1,1,0.0,,0.0011296250013401732,1.0,random_small,4
0,-1.08,9,1,0.0,,0.0011185554418868076,1.0,random_small,4
1,0.89,12,0,0.0,4.0,0.0011242429160726413,1.0,random_small,4
0,-1.0,1,1,0.0,,0.0011189999931957573,1.0,random_small,4
0,-1.05,6,1,0.0,,0.001120659835578408,1.0,random_small,4
0,-1.01,2,1,0.0,,0.0011338750045979396,2.0,random_small,4
1,0.91,10,0,0.0,2.0,0.0011227874958422035,2.0,random_small,4
0,-1.01,2,1,0.0,,0.0011240000094403513,2.0,random_small,4
0,-1.0,1,1,0.0,,0.0011167500051669776,2.0,random_small,4
0,-1.0,1,1,0.0,,0.0011496670049382374,2.0,random_small,4
0,-1.0,1,1,0.0,,0.0011207910138182342,2.0,random_small,4
0,-1.08,9,1,0.0,,0.001118231443494248,2.0,random_small,4
1,0.89,12,0,0.0,4.0,0.0011184201636448658,2.0,random_small,4
0,-1.0,1,1,0.0,,0.0011222080065635964,2.0,random_small,4
0,-1.05,6,1,0.0,,0.001114944335616504,2.0,random_small,4
0,-1.01,2,1,0.0,,0.001119583503168542,5.0,random_small,4
1,0.91,10,0,0.0,2.0,0.001122770800429862,5.0,random_small,4
0,-1.01,2,1,0.0,,0.0011275619981461205,5.0,random_small,4
0,-1.0,1,1,0.0,,0.0011372500011930242,5.0,random_small,4
0,-1.0,1,1,0.0,,0.0011371659929864109,5.0,random_small,4
0,-1.0,1,1,0.0,,0.0011214999976800755,5.0,random_small,4
0,-1.08,9,1,0.0,,0.0011202684448411067,5.0,random_small,4
1,0.89,12,0,0.0,4.0,0.0011278195815975778,5.0,random_small,4
0,-1.0,1,1,0.0,,0.0011332919966662303,5.0,random_small,4
0,-1.05,6,1,0.0,,0.0011234375003065604,5.0,random_small,4
0,-1.01,2,1,0.0,,0.001179333499749191,0.0,easy,5
0,-1.04,5,1,0.0,,0.0011494497943203897,0.0,easy,5
0,-1.0,1,1,0.0,,0.0011336669995216653,0.0,easy,5
0,-1.0,1,1,0.0,,0.001122542002121918,0.0,easy,5
0,-1.0,1,1,0.0,,0.0011407080019125715,0.0,easy,5
0,-1.0,1,1,0.0,,0.001124625006923452,0.0,easy,5
0,-1.0,1,1,0.0,,0.0011257080041104928,0.0,easy,5
0,-1.0,1,1,0.0,,0.0011369580024620518,0.0,easy,5
0,-1.01,2,1,0.0,,0.0011343754958943464,0.0,easy,5
0,-1.0,1,1,0.0,,0.0011286660010227934,0.0,easy,5
0,-1.07,8,1,0.0,,0.0011179686243849574,0.1,easy,5
1,0.92,9,0,0.0,4.0,0.0011086342241873757,0.1,easy,5
0,-1.0,1,1,0.0,,0.0011017079959856346,0.1,easy,5
1,0.94,7,0,0.0,2.0,0.001102422717459766,0.1,easy,5
1,0.88,13,0,0.0,8.0,0.001101948614142692,0.1,easy,5
1,0.96,5,0,0.0,0.0,0.0010962914035189896,0.1,easy,5
0,-1.03,4,1,0.0,,0.0011048747510358226,0.1,easy,5
0,-1.03,4,1,0.0,,0.001095052000891883,0.1,easy,5
0,-1.01,2,1,0.0,,0.001110874509322457,0.1,easy,5
1,0.94,7,0,0.0,2.0,0.0010994582886009344,0.1,easy,5
0,-1.07,8,1,0.0,,0.0011095257505076006,0.5,easy,5
1,0.92,9,0,0.0,4.0,0.001104690000324303,0.5,easy,5
0,-1.0,1,1,0.0,,0.0011113329965155572,0.5,easy,5
1,0.94,7,0,0.0,2.0,0.0011015951458830386,0.5,easy,5
0,-1.1,11,1,0.0,,0.001108075728883374,0.5,easy,5
1,0.96,5,0,0.0,0.0,0.0011135249980725348,0.5,easy,5
0,-1.03,4,1,0.0,,0.0011001040002156515,0.5,easy,5
0,-1.02,3,1,0.0,,0.0011133470009857167,0.5,easy,5
1,0.96,5,0,0.0,0.0,0.0011081333999754862,0.5,easy,5
0,-1.04,5,1,0.0,,0.0011100584059022367,0.5,easy,5
0,-1.07,8,1,0.0,,0.00110701575067651,1.0,easy,5
1,0.92,9,0,0.0,4.0,0.001102583555621095,1.0,easy,5
0,-1.0,1,1,0.0,,0.0011162920127389953,1.0,easy,5
1,0.94,7,0,0.0,2.0,0.0011001191451214254,1.0,easy,5
0,-1.1,11,1,0.0,,0.0010990190018095416,1.0,easy,5
1,0.96,5,0,0.0,0.0,0.0010997665987815708,1.0,easy,5
0,-1.03,4,1,0.0,,0.001098905999242561,1.0,easy,5
0,-1.02,3,1,0.0,,0.0011044999992009252,1.0,easy,5
1,0.96,5,0,0.0,0.0,0.0010955584031762556,1.0,easy,5
0,-1.04,5,1,0.0,,0.0010955752048175782,1.0,easy,5
0,-1.07,8,1,0.0,,0.0011048124961234862,2.0,easy,5
1,0.92,9,0,0.0,4.0,0.0011009815546761577,2.0,easy,5
0,-1.0,1,1,0.0,,0.0011036249925382435,2.0,easy,5
1,0.94,7,0,0.0,2.0,0.0010976307114885589,2.0,easy,5
0,-1.1,11,1,0.0,,0.0011025872716510837,2.0,easy,5
1,0.96,5,0,0.0,0.0,0.0010977583995554596,2.0,easy,5
0,-1.03,4,1,0.0,,0.0011006980057572946,2.0,easy,5
0,-1.02,3,1,0.0,,0.0010960973352969934,2.0,easy,5
1,0.96,5,0,0.0,0.0,0.0011027417960576714,2.0,easy,5
0,-1.04,5,1,0.0,,0.0010984085995005444,2.0,easy,5
0,-1.07,8,1,0.0,,0.0011018075001629768,5.0,easy,5
1,0.92,9,0,0.0,4.0,0.001098601891297019,5.0,easy,5
0,-1.0,1,1,0.0,,0.0010893330036196858,5.0,easy,5
1,0.94,7,0,0.0,2.0,0.0010949701411716109,5.0,easy,5
0,-1.1,11,1,0.0,,0.0011008824552515182,5.0,easy,5
1,0.96,5,0,0.0,0.0,0.0010983419982949273,5.0,easy,5
0,-1.03,4,1,0.0,,0.0010953954988508485,5.0,easy,5
0,-1.02,3,1,0.0,,0.001108402997488156,5.0,easy,5
1,0.96,5,0,0.0,0.0,0.001102141197770834,5.0,easy,5
0,-1.04,5,1,0.0,,0.0010954416007734834,5.0,easy,5
0,-1.0,1,1,0.0,,0.0011315830051898956,0.0,obstacle,5
0,-1.0,1,1,0.0,,0.0011236660066060722,0.0,obstacle,5
0,-1.0,1,1,0.0,,0.0011151250073453411,0.0,obstacle,5
0,-1.0,1,1,0.0,,0.001133957994170487,0.0,obstacle,5
0,-1.0,1,1,0.0,,0.0011004159896401688,0.0,obstacle,5
0,-1.0,1,1,0.0,,0.0011120410053990781,0.0,obstacle,5
0,-1.0,1,1,0.0,,0.001098749999073334,0.0,obstacle,5
0,-1.0,1,1,0.0,,0.0011047090083593503,0.0,obstacle,5
0,-1.0,1,1,0.0,,0.0011116670066257939,0.0,obstacle,5
0,-1.0,1,1,0.0,,0.0011018750083167106,0.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011067219941954438,0.1,obstacle,5
0,-1.02,3,1,0.0,,0.001102360993778954,0.1,obstacle,5
0,-1.0,1,1,0.0,,0.0011100830015493557,0.1,obstacle,5
0,-1.02,3,1,0.0,,0.001096916331637961,0.1,obstacle,5
0,-1.02,3,1,0.0,,0.0011004719999618828,0.1,obstacle,5
0,-1.02,3,1,0.0,,0.001101652664753298,0.1,obstacle,5
0,-1.02,3,1,0.0,,0.0010975553353394691,0.1,obstacle,5
0,-1.02,3,1,0.0,,0.001097278004939047,0.1,obstacle,5
0,-1.02,3,1,0.0,,0.001096694337320514,0.1,obstacle,5
0,-1.02,3,1,0.0,,0.0011012226653595765,0.1,obstacle,5
0,-1.02,3,1,0.0,,0.0011372500011930242,0.5,obstacle,5
0,-1.02,3,1,0.0,,0.0011355693374450009,0.5,obstacle,5
0,-1.0,1,1,0.0,,0.0011287079978501424,0.5,obstacle,5
0,-1.02,3,1,0.0,,0.0011217223315422113,0.5,obstacle,5
0,-1.02,3,1,0.0,,0.0011357360005301114,0.5,obstacle,5
0,-1.02,3,1,0.0,,0.0011179859914894525,0.5,obstacle,5
0,-1.02,3,1,0.0,,0.0011256666669699673,0.5,obstacle,5
0,-1.02,3,1,0.0,,0.0011216110093907143,0.5,obstacle,5
0,-1.02,3,1,0.0,,0.001117610993484656,0.5,obstacle,5
0,-1.02,3,1,0.0,,0.0011197363346582279,0.5,obstacle,5
0,-1.02,3,1,0.0,,0.0011302776644394423,1.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011424166635454942,1.0,obstacle,5
0,-1.0,1,1,0.0,,0.0011250410025240853,1.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011163613332125049,1.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011217780023192365,1.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011464996641734615,1.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011282499957208831,1.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011200276640010998,1.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011187223378025617,1.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011180829945563648,1.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011211529975601782,2.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011227636617453147,2.0,obstacle,5
0,-1.0,1,1,0.0,,0.0011218750005355105,2.0,obstacle,5
0,-1.02,3,1,0.0,,0.001124750332868037,2.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011246666739073892,2.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011170833313371986,2.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011206660031651456,2.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011221109986460458,2.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011180829994070034,2.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011681943336346496,2.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011301803315291181,5.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011238196651296069,5.0,obstacle,5
0,-1.0,1,1,0.0,,0.0011392080050427467,5.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011273193376837298,5.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011242086620768532,5.0,obstacle,5
0,-1.02,3,1,0.0,,0.001126722000966159,5.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011186253298850108,5.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011304029952346657,5.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011512639903230593,5.0,obstacle,5
0,-1.02,3,1,0.0,,0.0011504029971547425,5.0,obstacle,5
0,-1.0,1,1,0.0,,0.00116787500155624,0.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011400000075809658,0.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011399590002838522,0.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011367499973857775,0.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011227080103708431,0.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011277080047875643,0.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011217499995836988,0.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011419590009609237,0.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011281659972155467,0.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011422079987823963,0.0,deceptive,5
0,-1.03,4,1,0.0,,0.0011240520034334622,0.1,deceptive,5
0,-1.03,4,1,0.0,,0.0011244582528888714,0.1,deceptive,5
0,-1.0,1,1,0.0,,0.0011234170087845996,0.1,deceptive,5
0,-1.02,3,1,0.0,,0.0011154026627385367,0.1,deceptive,5
0,-1.03,4,1,0.0,,0.001117749994591577,0.1,deceptive,5
0,-1.0,1,1,0.0,,0.0011176250118296593,0.1,deceptive,5
0,-1.03,4,1,0.0,,0.0011148854973725975,0.1,deceptive,5
0,-1.02,3,1,0.0,,0.001118527667131275,0.1,deceptive,5
0,-1.03,4,1,0.0,,0.0011158229972352274,0.1,deceptive,5
0,-1.03,4,1,0.0,,0.001119343753089197,0.1,deceptive,5
0,-1.03,4,1,0.0,,0.0011205205046280753,0.5,deceptive,5
0,-1.03,4,1,0.0,,0.0011181252484675497,0.5,deceptive,5
0,-1.0,1,1,0.0,,0.0011221249878872186,0.5,deceptive,5
0,-1.02,3,1,0.0,,0.0011150276695843786,0.5,deceptive,5
0,-1.03,4,1,0.0,,0.0011100832489319146,0.5,deceptive,5
0,-1.0,1,1,0.0,,0.001124250004068017,0.5,deceptive,5
0,-1.03,4,1,0.0,,0.0011104165023425594,0.5,deceptive,5
0,-1.02,3,1,0.0,,0.001120388997757497,0.5,deceptive,5
0,-1.03,4,1,0.0,,0.0011154375024489127,0.5,deceptive,5
0,-1.03,4,1,0.0,,0.0011267395020695403,0.5,deceptive,5
0,-1.03,4,1,0.0,,0.001120114502555225,1.0,deceptive,5
0,-1.03,4,1,0.0,,0.001119759999710368,1.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011137499968754128,1.0,deceptive,5
0,-1.02,3,1,0.0,,0.0011219719987517844,1.0,deceptive,5
0,-1.03,4,1,0.0,,0.0011105105040769558,1.0,deceptive,5
0,-1.0,1,1,0.0,,0.001142708002589643,1.0,deceptive,5
0,-1.03,4,1,0.0,,0.0011107602476840839,1.0,deceptive,5
0,-1.02,3,1,0.0,,0.0011268889987453197,1.0,deceptive,5
0,-1.03,4,1,0.0,,0.0011174272513017058,1.0,deceptive,5
0,-1.03,4,1,0.0,,0.0011204997572349384,1.0,deceptive,5
0,-1.03,4,1,0.0,,0.0011146977449243423,2.0,deceptive,5
0,-1.03,4,1,0.0,,0.0011458752524049487,2.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011646249913610518,2.0,deceptive,5
0,-1.02,3,1,0.0,,0.0011420416655406977,2.0,deceptive,5
0,-1.03,4,1,0.0,,0.0011141872528241947,2.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011150840000482276,2.0,deceptive,5
0,-1.03,4,1,0.0,,0.0011174585015396588,2.0,deceptive,5
0,-1.02,3,1,0.0,,0.0011211806656016658,2.0,deceptive,5
0,-1.03,4,1,0.0,,0.0011145207463414408,2.0,deceptive,5
0,-1.03,4,1,0.0,,0.001111927253077738,2.0,deceptive,5
0,-1.03,4,1,0.0,,0.001115468501666328,5.0,deceptive,5
0,-1.03,4,1,0.0,,0.0011125624951091595,5.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011285840009804815,5.0,deceptive,5
0,-1.02,3,1,0.0,,0.0011129443397900711,5.0,deceptive,5
0,-1.03,4,1,0.0,,0.0011169272474944592,5.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011155000102007762,5.0,deceptive,5
0,-1.03,4,1,0.0,,0.001105124996684026,5.0,deceptive,5
0,-1.02,3,1,0.0,,0.0011157500024031226,5.0,deceptive,5
0,-1.03,4,1,0.0,,0.001113447746320162,5.0,deceptive,5
0,-1.03,4,1,0.0,,0.0011145414973725565,5.0,deceptive,5
0,-1.0,1,1,0.0,,0.0011282079940428957,0.0,random_small,5
0,-1.0,1,1,0.0,,0.0011154170060763136,0.0,random_small,5
0,-1.0,1,1,0.0,,0.001099458007956855,0.0,random_small,5
0,-1.0,1,1,0.0,,0.0011060420074500144,0.0,random_small,5
0,-1.0,1,1,0.0,,0.0011360829957993701,0.0,random_small,5
0,-1.0,1,1,0.0,,0.0011269579990766943,0.0,random_small,5
0,-1.0,1,1,0.0,,0.0011143750016344711,0.0,random_small,5
0,-1.0,1,1,0.0,,0.0011049579916289076,0.0,random_small,5
0,-1.0,1,1,0.0,,0.0011070829932577908,0.0,random_small,5
0,-1.0,1,1,0.0,,0.0010980410006595775,0.0,random_small,5
1,0.7899999999999999,22,0,0.0,14.0,0.0011090378181754866,0.1,random_small,5
1,0.9299999999999999,8,0,0.0,0.0,0.001122390622185776,0.1,random_small,5
0,-1.0,1,1,0.0,,0.0011620000004768372,0.1,random_small,5
0,-1.0,1,1,0.0,,0.0011613339884206653,0.1,random_small,5
0,-1.0,1,1,0.0,,0.0011710000107996166,0.1,random_small,5
0,-1.0,1,1,0.0,,0.0011525839945534244,0.1,random_small,5
0,-1.0,1,1,0.0,,0.0011553329968592152,0.1,random_small,5
0,-1.0,1,1,0.0,,0.001165583002148196,0.1,random_small,5
0,-1.1,11,1,0.0,,0.0011276627258418805,0.1,random_small,5
0,-1.0,1,1,0.0,,0.0011023339902749285,0.1,random_small,5
0,-1.15,16,1,0.0,,0.0011093021266788128,0.5,random_small,5
1,0.9299999999999999,8,0,0.0,0.0,0.0011093437442468712,0.5,random_small,5
0,-1.0,1,1,0.0,,0.0011232079996261746,0.5,random_small,5
0,-1.0,1,1,0.0,,0.0010961660009343177,0.5,random_small,5
0,-1.0,1,1,0.0,,0.001101041998481378,0.5,random_small,5
0,-1.0,1,1,0.0,,0.001105417002690956,0.5,random_small,5
0,-1.0,1,1,0.0,,0.0011137080000480637,0.5,random_small,5
0,-1.0,1,1,0.0,,0.0011067920131608844,0.5,random_small,5
0,-1.1,11,1,0.0,,0.001106890180381015,0.5,random_small,5
0,-1.0,1,1,0.0,,0.0011165409960085526,0.5,random_small,5
0,-1.15,16,1,0.0,,0.0011087318134741508,1.0,random_small,5
1,0.9299999999999999,8,0,0.0,0.0,0.0011057082501793047,1.0,random_small,5
0,-1.0,1,1,0.0,,0.001103916991269216,1.0,random_small,5
0,-1.0,1,1,0.0,,0.0011147909972351044,1.0,random_small,5
0,-1.0,1,1,0.0,,0.0011018750083167106,1.0,random_small,5
0,-1.0,1,1,0.0,,0.001116583007387817,1.0,random_small,5
0,-1.0,1,1,0.0,,0.001101792004192248,1.0,random_small,5
0,-1.0,1,1,0.0,,0.0011104580044047907,1.0,random_small,5
1,0.7899999999999999,22,0,0.0,14.0,0.0011102234996294349,1.0,random_small,5
0,-1.0,1,1,0.0,,0.001099125001928769,1.0,random_small,5
0,-1.15,16,1,0.0,,0.0011068020030506887,2.0,random_small,5
1,0.9299999999999999,8,0,0.0,0.0,0.0011007916255039163,2.0,random_small,5
0,-1.0,1,1,0.0,,0.001118583997595124,2.0,random_small,5
0,-1.0,1,1,0.0,,0.001096082996809855,2.0,random_small,5
0,-1.0,1,1,0.0,,0.0011182919988641515,2.0,random_small,5
0,-1.0,1,1,0.0,,0.001202958999783732,2.0,random_small,5
0,-1.0,1,1,0.0,,0.0011679159943014383,2.0,random_small,5
0,-1.0,1,1,0.0,,0.0011322079953970388,2.0,random_small,5
1,0.7899999999999999,22,0,0.0,14.0,0.0011200114081888883,2.0,random_small,5
0,-1.0,1,1,0.0,,0.0011201250017620623,2.0,random_small,5
0,-1.15,16,1,0.0,,0.0011214739370188909,5.0,random_small,5
1,0.9299999999999999,8,0,0.0,0.0,0.0011203178710275097,5.0,random_small,5
0,-1.0,1,1,0.0,,0.0011144579912070185,5.0,random_small,5
0,-1.0,1,1,0.0,,0.0011155420070281252,5.0,random_small,5
0,-1.0,1,1,0.0,,0.0011199580039829016,5.0,random_small,5
0,-1.0,1,1,0.0,,0.0011109580082120374,5.0,random_small,5
0,-1.0,1,1,0.0,,0.0011213340039830655,5.0,random_small,5
0,-1.0,1,1,0.0,,0.0011108330072602257,5.0,random_small,5
1,0.7899999999999999,22,0,0.0,14.0,0.0011171382244686936,5.0,random_small,5
0,-1.0,1,1,0.0,,0.001114165992476046,5.0,random_small,5
0,-1.0,1,1,0.0,,0.0012106250069336966,0.0,easy,6
0,-1.0,1,1,0.0,,0.0011313330032862723,0.0,easy,6
0,-1.0,1,1,0.0,,0.0011432079918449745,0.0,easy,6
0,-1.0,1,1,0.0,,0.001130374992499128,0.0,easy,6
0,-1.0,1,1,0.0,,0.0011430419981479645,0.0,easy,6
0,-1.0,1,1,0.0,,0.0011228750081500039,0.0,easy,6
0,-1.0,1,1,0.0,,0.0011356670001987368,0.0,easy,6
0,-1.01,2,1,0.0,,0.0011176454936503433,0.0,easy,6
0,-1.02,3,1,0.0,,0.0011238610022701323,0.0,easy,6
0,-1.0,1,1,0.0,,0.0011299580073682591,0.0,easy,6
1,0.96,5,0,0.0,0.0,0.0011336166033288464,0.1,easy,6
1,0.96,5,0,0.0,0.0,0.0011595748015679418,0.1,easy,6
0,-1.09,10,1,0.0,,0.00111932920262916,0.1,easy,6
0,-1.0,1,1,0.0,,0.0011573329975362867,0.1,easy,6
1,0.92,9,0,0.0,4.0,0.001112268556931263,0.1,easy,6
1,0.92,9,0,0.0,4.0,0.0011181252258312372,0.1,easy,6
1,0.96,5,0,0.0,0.0,0.0011223167995922268,0.1,easy,6
1,0.92,9,0,0.0,4.0,0.0011151666678617606,0.1,easy,6
0,-1.02,3,1,0.0,,0.001122152665629983,0.1,easy,6
0,-1.02,3,1,0.0,,0.0011194996623089537,0.1,easy,6
0,-1.02,3,1,0.0,,0.0011207219989349444,0.5,easy,6
1,0.96,5,0,0.0,0.0,0.0011134832020616159,0.5,easy,6
1,0.92,9,0,0.0,4.0,0.0011186758880891527,0.5,easy,6
0,-1.0,1,1,0.0,,0.0011206249910173938,0.5,easy,6
1,0.9,11,0,0.0,6.0,0.0011126780009362847,0.5,easy,6
1,0.92,9,0,0.0,4.0,0.001113236333670405,0.5,easy,6
0,-1.02,3,1,0.0,,0.0011119443273249392,0.5,easy,6
0,-1.07,8,1,0.0,,0.00111389574885834,0.5,easy,6
0,-1.02,3,1,0.0,,0.0011232360023617123,0.5,easy,6
0,-1.02,3,1,0.0,,0.0011181946659538273,0.5,easy,6
0,-1.02,3,1,0.0,,0.0011272503373523552,1.0,easy,6
1,0.96,5,0,0.0,0.0,0.0011171334015671163,1.0,easy,6
1,0.92,9,0,0.0,4.0,0.0011222684439012988,1.0,easy,6
0,-1.0,1,1,0.0,,0.0011342079960741103,1.0,easy,6
1,0.9,11,0,0.0,6.0,0.001119302905863151,1.0,easy,6
1,0.92,9,0,0.0,4.0,0.0011200507740593618,1.0,easy,6
0,-1.02,3,1,0.0,,0.00111783299750338,1.0,easy,6
0,-1.07,8,1,0.0,,0.0011213227498956257,1.0,easy,6
0,-1.02,3,1,0.0,,0.0011200136602080117,1.0,easy,6
0,-1.02,3,1,0.0,,0.0011394166698058446,1.0,easy,6
0,-1.02,3,1,0.0,,0.001119235666313519,2.0,easy,6
1,0.96,5,0,0.0,0.0,0.0011195667990250512,2.0,easy,6
1,0.92,9,0,0.0,4.0,0.0011351387769941033,2.0,easy,6
0,-1.0,1,1,0.0,,0.0011509169999044389,2.0,easy,6
1,0.9,11,0,0.0,6.0,0.00111519699963868,2.0,easy,6
1,0.92,9,0,0.0,4.0,0.0011116112226672056,2.0,easy,6
0,-1.02,3,1,0.0,,0.001112819333987621,2.0,easy,6
0,-1.07,8,1,0.0,,0.0011133648731629364,2.0,easy,6
0,-1.02,3,1,0.0,,0.001114666660820755,2.0,easy,6
0,-1.02,3,1,0.0,,0.0011178333370480686,2.0,easy,6
0,-1.02,3,1,0.0,,0.0011361386665763955,5.0,easy,6
1,0.96,5,0,0.0,0.0,0.0011324415943818166,5.0,easy,6
1,0.92,9,0,0.0,4.0,0.0011163843317060834,5.0,easy,6
0,-1.0,1,1,0.0,,0.0011222500033909455,5.0,easy,6
1,0.9,11,0,0.0,6.0,0.0011119242699351162,5.0,easy,6
1,0.92,9,0,0.0,4.0,0.0011069306654260596,5.0,easy,6
0,-1.02,3,1,0.0,,0.0011084720026701689,5.0,easy,6
0,-1.07,8,1,0.0,,0.0011188853768544504,5.0,easy,6
0,-1.02,3,1,0.0,,0.001108916665543802,5.0,easy,6
0,-1.02,3,1,0.0,,0.0011150833258094888,5.0,easy,6
0,-1.0,1,1,0.0,,0.0011955829977523535,0.0,obstacle,6
0,-1.0,1,1,0.0,,0.0011350840068189427,0.0,obstacle,6
0,-1.0,1,1,0.0,,0.001144624999142252,0.0,obstacle,6
0,-1.0,1,1,0.0,,0.0011242079926887527,0.0,obstacle,6
0,-1.0,1,1,0.0,,0.0011330830020597205,0.0,obstacle,6
0,-1.0,1,1,0.0,,0.0011192079982720315,0.0,obstacle,6
0,-1.0,1,1,0.0,,0.0011323749931761995,0.0,obstacle,6
0,-1.0,1,1,0.0,,0.0011257080041104928,0.0,obstacle,6
0,-1.0,1,1,0.0,,0.0011137919937027618,0.0,obstacle,6
0,-1.0,1,1,0.0,,0.0011176670086570084,0.0,obstacle,6
0,-1.02,3,1,0.0,,0.0011186666718761746,0.1,obstacle,6
0,-1.02,3,1,0.0,,0.0011202363384654745,0.1,obstacle,6
0,-1.01,2,1,0.0,,0.0011176454936503433,0.1,obstacle,6
0,-1.01,2,1,0.0,,0.0011187295021954924,0.1,obstacle,6
0,-1.01,2,1,0.0,,0.0011153539962833747,0.1,obstacle,6
0,-1.01,2,1,0.0,,0.0011137709952890873,0.1,obstacle,6
0,-1.02,3,1,0.0,,0.0011184860001473378,0.1,obstacle,6
0,-1.0,1,1,0.0,,0.0011182919988641515,0.1,obstacle,6
0,-1.01,2,1,0.0,,0.001112354511860758,0.1,obstacle,6
0,-1.02,3,1,0.0,,0.00111359700288934,0.1,obstacle,6
0,-1.02,3,1,0.0,,0.0011161386646563187,0.5,obstacle,6
0,-1.02,3,1,0.0,,0.0011087916694426287,0.5,obstacle,6
0,-1.01,2,1,0.0,,0.0011205209957552142,0.5,obstacle,6
